"u","ratio","scostamento","resonance","library_status","intensita_risonanza"
2771,0.722526280675083,0.38919294734175,0.260095155481639,"Library_-1 (Rumore)",0.0204
2772,0.810736094601452,0.477402761268119,0.191678386115471,"Library_-1 (Rumore)",0.0084
2773,0.790768461534753,0.45743512820142,0.205390294165263,"Library_-1 (Rumore)",0.0103
2774,0.464822722831741,0.131489389498408,0.634456140803108,"Library_-1 (Rumore)",0.2685
2775,0.0511404136195779,0.282192919713755,0.376642014267532,"Library_-1 (Rumore)",0.0595
2776,0.0681711607612669,0.265162172572066,0.399504863443597,"Library_-1 (Rumore)",0.0705
2777,0.0207063101697713,0.312627023163562,0.338994995182179,"Library_-1 (Rumore)",0.0439
2778,0.140325174434111,0.193008158899223,0.512805889536225,"Library_-1 (Rumore)",0.1451
2779,0.815224994206801,0.481891660873468,0.188724097634725,"Library_-1 (Rumore)",0.0081
2780,0.733236898900941,0.399903565567608,0.250632081221429,"Library_-1 (Rumore)",0.0183
2781,0.159179897513241,0.174153435820093,0.547377987807069,"Library_-1 (Rumore)",0.1753
2782,0.479722629068419,0.146389295735086,0.602574103761247,"Library_-1 (Rumore)",0.2313
2783,0.246970675187185,0.0863626581461479,0.741680280697367,"Library_0 (Possibilita)",0.4216
2784,0.310899616684765,0.0224337166485687,0.9253100286475,"Library_0 (Possibilita)",0.799
2785,0.0842701012734324,0.249063232059901,0.422391418099966,"Library_-1 (Rumore)",0.0829
2786,0.536194024607539,0.202860691274206,0.495617814111669,"Library_-1 (Rumore)",0.1315
2787,0.729202867951244,0.395869534617911,0.254155132105496,"Library_-1 (Rumore)",0.0191
2788,0.724334178958088,0.391000845624755,0.258473132783409,"Library_-1 (Rumore)",0.02
2789,0.395663689589128,0.0623303562557946,0.805993928429825,"Library_0 (Possibilita)",0.5362
2790,0.29924765881151,0.0340856745218237,0.88874475123546,"Library_0 (Possibilita)",0.7112
2791,0.89903694903478,0.565703615701447,0.141213823464984,"Library_-1 (Rumore)",0.0035
2792,0.855532195884734,0.522198862551401,0.16415528823383,"Library_-1 (Rumore)",0.0054
2793,0.444405312882736,0.111071979549403,0.680901497855952,"Library_-1 (Rumore)",0.3293
2794,0.331660386873409,0.00167294645992416,0.994227897784523,"Library_1 (Necessita)",0.9834
2795,0.345902425935492,0.0125690926021586,0.957439931831895,"Library_0 (Possibilita)",0.8819
2796,0.122688901145011,0.210644432188322,0.482447133751558,"Library_-1 (Rumore)",0.1217
2797,0.284045232925564,0.0492881004077693,0.843201342855949,"Library_0 (Possibilita)",0.6109
2798,0.10285917413421,0.230474159199124,0.450453741870009,"Library_-1 (Rumore)",0.0998
2799,0.700197168393061,0.366863835059727,0.280988015843408,"Library_-1 (Rumore)",0.0255
2800,0.984025422716513,0.65069208938318,0.105234714829877,"Library_-1 (Rumore)",0.0015
2801,0.6761218176689,0.342788484335567,0.30539894184859,"Library_-1 (Rumore)",0.0325
2802,0.776707020355389,0.443373687022055,0.215630921051714,"Library_-1 (Rumore)",0.0119
2803,0.909866983536631,0.576533650203298,0.136019806933898,"Library_-1 (Rumore)",0.0031
2804,0.129456439986825,0.203876893346508,0.493878123416817,"Library_-1 (Rumore)",0.1302
2805,0.523361980449408,0.190028647116075,0.518120203255643,"Library_-1 (Rumore)",0.1495
2806,0.137673130026087,0.195660203307246,0.508121521542484,"Library_-1 (Rumore)",0.1413
2807,0.539769220165908,0.206435886832575,0.489524248075301,"Library_-1 (Rumore)",0.1269
2808,0.521684849867597,0.188351516534264,0.521135753563589,"Library_-1 (Rumore)",0.1521
2809,0.933127917116508,0.599794583783175,0.125500745578241,"Library_-1 (Rumore)",0.0025
2810,0.0984024158678949,0.234930917465438,0.443560345829592,"Library_-1 (Rumore)",0.0954
2811,0.393447565147653,0.0601142318143199,0.81219833906025,"Library_0 (Possibilita)",0.5482
2812,0.575595843605697,0.242262510272364,0.432449113288494,"Library_-1 (Rumore)",0.0887
2813,0.19010601984337,0.143227313489964,0.609203230402475,"Library_-1 (Rumore)",0.2388
2814,0.445255343569443,0.111922010236109,0.678901687827883,"Library_-1 (Rumore)",0.3265
2815,0.824840297224,0.491506963890667,0.1825482871777,"Library_-1 (Rumore)",0.0073
2816,0.872662383830175,0.539329050496842,0.154707772947787,"Library_-1 (Rumore)",0.0045
2817,0.899348347214982,0.566015013881649,0.141061745001777,"Library_-1 (Rumore)",0.0035
2818,0.15507210791111,0.178261225422223,0.539652586741259,"Library_-1 (Rumore)",0.1682
2819,0.678293745033443,0.34496041170011,0.303112341397759,"Library_-1 (Rumore)",0.0318
2820,0.253833912080154,0.0794994212531795,0.759504940715032,"Library_0 (Possibilita)",0.4516
2821,0.688717083539814,0.35538375020648,0.29237466159102,"Library_-1 (Rumore)",0.0286
2822,0.400611403398216,0.0672780700648825,0.792312469931148,"Library_0 (Possibilita)",0.5103
2823,0.00598690891638398,0.327346424416949,0.322161324659743,"Library_-1 (Rumore)",0.0379
2824,0.930407172767445,0.597073839434112,0.126687848475458,"Library_-1 (Rumore)",0.0026
2825,0.900764365913346,0.567431032580013,0.140372262750633,"Library_-1 (Rumore)",0.0034
2826,0.382554674521089,0.0492213411877553,0.843396148303917,"Library_0 (Possibilita)",0.6113
2827,0.721248792484403,0.387915459151069,0.26124743485748,"Library_-1 (Rumore)",0.0207
2828,0.443246621638536,0.109913288305203,0.683636963856065,"Library_-1 (Rumore)",0.3332
2829,0.936853828141466,0.603520494808133,0.123893098962781,"Library_-1 (Rumore)",0.0024
2830,0.124860228737816,0.208473104595517,0.486085580298997,"Library_-1 (Rumore)",0.1243
2831,0.0147996810264885,0.318533652306845,0.332136785059985,"Library_-1 (Rumore)",0.0414
2832,0.333415128756315,8.17954229812012e-05,0.999717006841661,"Library_1 (Necessita)",0.9992
2833,0.857957364059985,0.524624030726651,0.162783509174245,"Library_-1 (Rumore)",0.0053
2834,0.18719448056072,0.146138852772613,0.603096519052763,"Library_-1 (Rumore)",0.2319
2835,0.953110374277458,0.619777040944124,0.117116276368103,"Library_-1 (Rumore)",0.002
2836,0.713799376273528,0.380466042940194,0.268069126307577,"Library_-1 (Rumore)",0.0223
2837,0.804458528058603,0.47112519472527,0.195887573602558,"Library_-1 (Rumore)",0.009
2838,0.731638475786895,0.398305142453561,0.252022156720579,"Library_-1 (Rumore)",0.0186
2839,0.802298162598163,0.46896482926483,0.197357402502004,"Library_-1 (Rumore)",0.0092
2840,0.161239633103833,0.172093700229501,0.551293204181597,"Library_-1 (Rumore)",0.1789
2841,0.151766719296575,0.181566614036759,0.533515476443203,"Library_-1 (Rumore)",0.1627
2842,0.831536763347685,0.498203430014352,0.17836700073814,"Library_-1 (Rumore)",0.0069
2843,0.00837342790327966,0.324959905430054,0.324832738167264,"Library_-1 (Rumore)",0.0388
2844,0.0889309644699097,0.244402368863424,0.429258886104288,"Library_-1 (Rumore)",0.0868
2845,0.537696257699281,0.204362924365948,0.493048221011073,"Library_-1 (Rumore)",0.1296
2846,0.137068741722032,0.196264591611301,0.50705997758173,"Library_-1 (Rumore)",0.1405
2847,0.287988574244082,0.0453447590892513,0.85478565866767,"Library_0 (Possibilita)",0.6354
2848,0.714433609275147,0.381100275941814,0.267481464372342,"Library_-1 (Rumore)",0.0221
2849,0.744541137944907,0.411207804611574,0.24101772448802,"Library_-1 (Rumore)",0.0164
2850,0.658382253954187,0.325048920620854,0.324732700068559,"Library_-1 (Rumore)",0.0388
2851,0.735507640521973,0.40217430718864,0.248670493709393,"Library_-1 (Rumore)",0.0179
2852,0.373402890982106,0.040069557648773,0.870531809444231,"Library_0 (Possibilita)",0.6699
2853,0.416217937134206,0.082884603800873,0.750660304090597,"Library_0 (Possibilita)",0.4366
2854,0.456016046227887,0.122682712894554,0.654087757106314,"Library_-1 (Rumore)",0.2932
2855,0.174109796993434,0.159223536339899,0.576399431028938,"Library_-1 (Rumore)",0.2035
2856,0.877126074163243,0.54379274082991,0.15233659061822,"Library_-1 (Rumore)",0.0043
2857,0.441923515172675,0.108590181839342,0.686774027015548,"Library_-1 (Rumore)",0.3376
2858,0.855358211323619,0.522024877990286,0.164254144617215,"Library_-1 (Rumore)",0.0054
2859,0.0953935526777059,0.237939780655627,0.438966200889783,"Library_-1 (Rumore)",0.0926
2860,0.0223372085019946,0.310996124831339,0.340913463256551,"Library_-1 (Rumore)",0.0446
2861,0.948357390938327,0.615024057604993,0.119058361021083,"Library_-1 (Rumore)",0.0021
2862,0.0678448164835572,0.265488516849776,0.399053983125998,"Library_-1 (Rumore)",0.0703
2863,0.236504283966497,0.0968290493668367,0.715299871353445,"Library_0 (Possibilita)",0.3797
2864,0.130089693004265,0.203243640329068,0.494961504761696,"Library_-1 (Rumore)",0.131
2865,0.456423700088635,0.123090366755302,0.653165759692473,"Library_-1 (Rumore)",0.292
2866,0.277894022874534,0.0554393104587992,0.825443651304188,"Library_0 (Possibilita)",0.5744
2867,0.221620465163141,0.111712868170192,0.679393176858955,"Library_-1 (Rumore)",0.3272
2868,0.0784370412584394,0.254896292074894,0.413951379770957,"Library_-1 (Rumore)",0.0782
2869,0.0452133619692177,0.288119971364116,0.368996090222841,"Library_-1 (Rumore)",0.0561
2870,0.908996687969193,0.57566335463586,0.136430040704755,"Library_-1 (Rumore)",0.0032
2871,0.705584195675328,0.372250862341995,0.275798773908814,"Library_-1 (Rumore)",0.0242
2872,0.454605424776673,0.12127209144334,0.657288238063548,"Library_-1 (Rumore)",0.2974
2873,0.833988044410944,0.500654711077611,0.176860478811028,"Library_-1 (Rumore)",0.0067
2874,0.0395875428803265,0.293745790453007,0.361882389039786,"Library_-1 (Rumore)",0.053
2875,0.652087629772723,0.318754296439389,0.331883300229644,"Library_-1 (Rumore)",0.0413
2876,0.268087489297614,0.0652458440357198,0.797903666647213,"Library_0 (Possibilita)",0.5208
2877,0.274553066585213,0.0587802667481204,0.815956000539741,"Library_0 (Possibilita)",0.5555
2878,0.864558045286685,0.531224711953352,0.159107662882522,"Library_-1 (Rumore)",0.0049
2879,0.722449052613229,0.389115719279895,0.260164669728234,"Library_-1 (Rumore)",0.0204
2880,0.68466487317346,0.351331539840127,0.296503124968824,"Library_-1 (Rumore)",0.0298
2881,0.774184990674257,0.440851657340924,0.217520939387796,"Library_-1 (Rumore)",0.0122
2882,0.982197595061734,0.648864261728401,0.10590240778056,"Library_-1 (Rumore)",0.0015
2883,0.872738479170948,0.539405145837615,0.154667042290646,"Library_-1 (Rumore)",0.0045
2884,0.876697778236121,0.543364444902788,0.152562522970041,"Library_-1 (Rumore)",0.0044
2885,0.996161392424256,0.662828059090922,0.100907035978515,"Library_-1 (Rumore)",0.0013
2886,0.394954392686486,0.0616210593531529,0.807974549021454,"Library_0 (Possibilita)",0.54
2887,0.628130045020953,0.29479671168762,0.360568808818618,"Library_-1 (Rumore)",0.0524
2888,0.800801874604076,0.467468541270743,0.198381878475936,"Library_-1 (Rumore)",0.0093
2889,0.896547901909798,0.563214568576465,0.142435314542407,"Library_-1 (Rumore)",0.0036
2890,0.107995996717364,0.22533733661597,0.458532016386614,"Library_-1 (Rumore)",0.105
2891,0.951879024971277,0.618545691637943,0.117616348282773,"Library_-1 (Rumore)",0.0021
2892,0.352455059532076,0.0191217261987428,0.93597539295358,"Library_0 (Possibilita)",0.826
2893,0.817335948348045,0.484002615014712,0.187350595389349,"Library_-1 (Rumore)",0.0079
2894,0.401606386294588,0.0682730529612551,0.789589310318143,"Library_0 (Possibilita)",0.5052
2895,0.4800770515576,0.146743718224267,0.601835564060301,"Library_-1 (Rumore)",0.2305
2896,0.230437525548041,0.102895807785292,0.700440421126787,"Library_-1 (Rumore)",0.3574
2897,0.17443232727237,0.158901006060963,0.577043073649898,"Library_-1 (Rumore)",0.2041
2898,0.250817555934191,0.0825157773991426,0.751618934064694,"Library_0 (Possibilita)",0.4382
2899,0.456156227039173,0.12282289370584,0.653770561140046,"Library_-1 (Rumore)",0.2928
2900,0.320616899756715,0.0127164335766186,0.95695191729238,"Library_0 (Possibilita)",0.8806
2901,0.0553488428704441,0.277984490462889,0.382166898414026,"Library_-1 (Rumore)",0.062
2902,0.532162139192224,0.19882880585889,0.502580815835466,"Library_-1 (Rumore)",0.1369
2903,0.319138718768954,0.014194614564379,0.952069713419246,"Library_0 (Possibilita)",0.8677
2904,0.280354494927451,0.0529788384058823,0.832501369836537,"Library_0 (Possibilita)",0.5887
2905,0.253773648291826,0.0795596850415071,0.759346579019195,"Library_0 (Possibilita)",0.4513
2906,0.430649204645306,0.0973158713119726,0.714095942156899,"Library_0 (Possibilita)",0.3779
2907,0.761119459755719,0.427786126422385,0.22758077208689,"Library_-1 (Rumore)",0.0139
2908,0.386506741633639,0.0531734083003054,0.831941067023027,"Library_0 (Possibilita)",0.5876
2909,0.190841402392834,0.142491930940499,0.610755390742176,"Library_-1 (Rumore)",0.2405
2910,0.525029432028532,0.191696098695199,0.515139355095275,"Library_-1 (Rumore)",0.1471
2911,0.99932480044663,0.665991467113296,0.0998085101235338,"Library_-1 (Rumore)",0.0013
2912,0.435130619443953,0.10179728611062,0.703107979288471,"Library_-1 (Rumore)",0.3613
2913,0.117076865630224,0.216256467703109,0.473168830646796,"Library_-1 (Rumore)",0.115
2914,0.36925763473846,0.0359243014051269,0.883108397235015,"Library_0 (Possibilita)",0.6982
2915,0.988356337416917,0.655023004083584,0.103669417195602,"Library_-1 (Rumore)",0.0014
2916,0.93398187845014,0.600648545116807,0.125130447542225,"Library_-1 (Rumore)",0.0025
2917,0.215705434558913,0.11762789877442,0.665629017812229,"Library_-1 (Rumore)",0.3084
2918,0.984533268492669,0.651199935159336,0.105049950669321,"Library_-1 (Rumore)",0.0015
2919,0.46916742506437,0.135834091731037,0.624989202241039,"Library_-1 (Rumore)",0.2571
2920,0.910404900554568,0.577071567221234,0.13576686449023,"Library_-1 (Rumore)",0.0031
2921,0.316559531958774,0.0167738013745596,0.943610627828984,"Library_0 (Possibilita)",0.8456
2922,0.406184695428237,0.072851362094904,0.777179097395703,"Library_0 (Possibilita)",0.4826
2923,0.697697734925896,0.364364401592563,0.28342873135607,"Library_-1 (Rumore)",0.0262
2924,0.907135168090463,0.573801834757129,0.137311669057641,"Library_-1 (Rumore)",0.0032
2925,0.376343467039987,0.0430101337066541,0.86171893015391,"Library_0 (Possibilita)",0.6504
2926,0.0323895758483559,0.300943757484977,0.352980370946627,"Library_-1 (Rumore)",0.0493
2927,0.265103176236153,0.0682301570971807,0.789706518331348,"Library_0 (Possibilita)",0.5055
2928,0.720483124256134,0.387149790922801,0.261940503886321,"Library_-1 (Rumore)",0.0208
2929,0.89944671257399,0.566113379240657,0.141013740063336,"Library_-1 (Rumore)",0.0035
2930,0.767087219748646,0.433753886415313,0.222929422985522,"Library_-1 (Rumore)",0.0131
2931,0.197339637670666,0.135993695662667,0.624644134331322,"Library_-1 (Rumore)",0.2567
2932,0.998069448163733,0.6647361148304,0.100243005516758,"Library_-1 (Rumore)",0.0013
2933,0.585592408664525,0.252259075331191,0.417746159952135,"Library_-1 (Rumore)",0.0803
2934,0.279060483444482,0.0542728498888512,0.828782084134448,"Library_0 (Possibilita)",0.5812
2935,0.666846164036542,0.333512830703209,0.315360073367675,"Library_-1 (Rumore)",0.0356
2936,0.349952969700098,0.0166196363667647,0.944114131762035,"Library_0 (Possibilita)",0.8469
2937,0.799767404794693,0.46643407146136,0.19909326515398,"Library_-1 (Rumore)",0.0094
2938,0.561946954578161,0.228613621244828,0.453363091098996,"Library_-1 (Rumore)",0.1017
2939,0.960203912574798,0.626870579241465,0.114276595815441,"Library_-1 (Rumore)",0.0019
2940,0.697208759840578,0.363875426507245,0.28390869291634,"Library_-1 (Rumore)",0.0263
2941,0.89528107107617,0.561947737742836,0.143061058870819,"Library_-1 (Rumore)",0.0036
2942,0.496365290600806,0.163031957267473,0.568853402733778,"Library_-1 (Rumore)",0.1959
2943,0.633667269255966,0.300333935922633,0.35372599518083,"Library_-1 (Rumore)",0.0496
2944,0.296309689525515,0.0370236438078185,0.8797554276194,"Library_0 (Possibilita)",0.6906
2945,0.315759496064857,0.0175738372684767,0.941002014606361,"Library_0 (Possibilita)",0.8388
2946,0.523536241147667,0.190202907814334,0.517807877759347,"Library_-1 (Rumore)",0.1493
2947,0.830554714426398,0.497221381093065,0.178974148125709,"Library_-1 (Rumore)",0.0069
2948,0.103056102991104,0.230277230342229,0.450760796696791,"Library_-1 (Rumore)",0.1
2949,0.686786577338353,0.353453244005019,0.294334276282204,"Library_-1 (Rumore)",0.0292
2950,0.222726335981861,0.110606997351473,0.681997921608047,"Library_-1 (Rumore)",0.3309
2951,0.404075506376103,0.0707421730427693,0.782871961142386,"Library_0 (Possibilita)",0.4929
2952,0.328251843107864,0.00508149022546905,0.982570419924028,"Library_1 (Necessita)",0.9505
2953,0.0452664538752288,0.288066879458105,0.369063885332333,"Library_-1 (Rumore)",0.0561
2954,0.16090644756332,0.172426885770013,0.550657980252121,"Library_-1 (Rumore)",0.1783
2955,0.101575948763639,0.231757384569695,0.448458030698612,"Library_-1 (Rumore)",0.0985
2956,0.0445554093457758,0.288777923987557,0.368156957808984,"Library_-1 (Rumore)",0.0557
2957,0.470442360499874,0.13710902716654,0.622238069897606,"Library_-1 (Rumore)",0.2538
2958,0.471945510711521,0.138612177378188,0.619010033688934,"Library_-1 (Rumore)",0.25
2959,0.245068725664169,0.0882646076691647,0.736815135590619,"Library_0 (Possibilita)",0.4137
2960,0.328721503727138,0.00461182960619527,0.984168539119323,"Library_1 (Necessita)",0.9549
2961,0.303709808504209,0.0296235248291244,0.902573620922515,"Library_0 (Possibilita)",0.7436
2962,0.5555293422658,0.222196008932466,0.463543355409405,"Library_-1 (Rumore)",0.1084
2963,0.380068513797596,0.0467351804642628,0.850682977845461,"Library_0 (Possibilita)",0.6267
2964,0.0796400876715779,0.253693245661755,0.415678189051621,"Library_-1 (Rumore)",0.0791
2965,0.416945763165131,0.0836124298317979,0.748772170739133,"Library_0 (Possibilita)",0.4334
2966,0.560104964766651,0.226771631433318,0.456261946519685,"Library_-1 (Rumore)",0.1035
2967,0.871518651489168,0.538185318155835,0.155321258861349,"Library_-1 (Rumore)",0.0046
2968,0.931510614464059,0.598177281130726,0.126205052215102,"Library_-1 (Rumore)",0.0025
2969,0.584234574111179,0.250901240777845,0.41971354049046,"Library_-1 (Rumore)",0.0813
2970,0.0665332681965083,0.266800065136825,0.397247061893559,"Library_-1 (Rumore)",0.0694
2971,0.505615539383143,0.17228220604981,0.55093372465413,"Library_-1 (Rumore)",0.1786
2972,0.606420404743403,0.27308707141007,0.38869841105326,"Library_-1 (Rumore)",0.0652
2973,0.847407559631392,0.514074226298059,0.168835723367551,"Library_-1 (Rumore)",0.0059
2974,0.230557481758296,0.102775851575037,0.700731219830102,"Library_-1 (Rumore)",0.3578
2975,0.136935753980651,0.196397579352682,0.506826696557287,"Library_-1 (Rumore)",0.1403
